N,artifact_prob,artifact_selected,candidate_count,clip_quantile,condition,energy_tail_gap,global_weight,invalid_low_energy_rate,method,mode_entropy,near_valid_prob,pool_true_score,pool_valid_rate,regime,score_execution_spearman,seed,selected_energy,selected_mode_frequency,selected_shortcut,selected_true_score,selected_valid,selection_index,shortcut_weight,trial
512,0.28,1.0,512.0,,artifact_0.28,2.238383550622262,,1.0,min_energy,5.93873163561654,0.6,0.44791666666666663,0.349609375,artifact_prior,0.02860560004463213,6,-2.1586666666666665,0.01171875,1.3499999999999999,0.33333333333333337,0.0,192,,2
512,0.28,1.0,512.0,,artifact_0.28,1.7915199953102987,,1.0,calibrated_clipped,5.93873163561654,0.6,0.44791666666666663,0.349609375,artifact_prior,0.02860560004463213,6,-1.7118031113547034,0.005859375,1.0671772949507643,0.0,0.0,429,,2
512,0.28,1.0,512.0,,artifact_0.28,2.238383550622262,,1.0,diversity_constrained,5.93873163561654,0.6,0.44791666666666663,0.349609375,artifact_prior,0.02860560004463213,6,-2.1586666666666665,0.01171875,1.3499999999999999,0.33333333333333337,0.0,192,,2
512,0.28,1.0,512.0,,artifact_0.28,2.18249599159356,,1.0,min_energy,5.973511628181977,0.6,0.458984375,0.3203125,artifact_prior,0.14077636657282475,7,-2.055333333333334,0.01171875,1.3500000000000003,0.16666666666666663,0.0,101,,0
512,0.28,1.0,512.0,,artifact_0.28,1.9463297425474173,,1.0,calibrated_clipped,5.973511628181977,0.6,0.458984375,0.3203125,artifact_prior,0.14077636657282475,7,-1.8191670842871914,0.001953125,1.0745228518273158,0.16666666666666663,0.0,256,,0
512,0.28,1.0,512.0,,artifact_0.28,2.08406705669354,,1.0,diversity_constrained,5.973511628181977,0.6,0.458984375,0.3203125,artifact_prior,0.14077636657282475,7,-1.956904398433314,0.001953125,1.1109303408530748,0.33333333333333337,0.0,169,,0
512,0.28,1.0,512.0,,artifact_0.28,2.0587667768863165,,1.0,min_energy,5.987364381128854,0.6,0.46028645833333326,0.318359375,artifact_prior,0.04568445228367723,7,-1.9520000000000008,0.01171875,1.3500000000000003,0.0,0.0,47,,1
512,0.28,1.0,512.0,,artifact_0.28,1.8136116720798257,,1.0,calibrated_clipped,5.987364381128854,0.6,0.46028645833333326,0.318359375,artifact_prior,0.04568445228367723,7,-1.7068448951935098,0.001953125,1.0617879295581625,0.0,0.0,199,,1
512,0.28,1.0,512.0,,artifact_0.28,2.040958924292566,,1.0,diversity_constrained,5.987364381128854,0.6,0.46028645833333326,0.318359375,artifact_prior,0.04568445228367723,7,-1.93419214740625,0.00390625,1.0872312537683213,0.33333333333333337,0.0,252,,1
512,0.28,1.0,512.0,,artifact_0.28,2.1735378309099596,,1.0,min_energy,5.9492131142768745,0.6,0.4212239583333333,0.298828125,artifact_prior,0.1390598356622149,7,-2.055333333333334,0.013671875,1.3500000000000003,0.16666666666666663,0.0,75,,2
512,0.28,1.0,512.0,,artifact_0.28,1.6416529577585546,,1.0,calibrated_clipped,5.9492131142768745,0.6,0.4212239583333333,0.298828125,artifact_prior,0.1390598356622149,7,-1.523448460181929,0.001953125,0.9232533698482301,0.33333333333333337,0.0,242,,2
512,0.28,1.0,512.0,,artifact_0.28,2.0772554600129727,,1.0,diversity_constrained,5.9492131142768745,0.6,0.4212239583333333,0.298828125,artifact_prior,0.1390598356622149,7,-1.9590509624363472,0.001953125,1.111287278010522,0.33333333333333337,0.0,165,,2
512,0.28,1.0,512.0,,artifact_0.28,2.147974865695813,,1.0,min_energy,5.962637624643986,0.6,0.4501953125,0.34375,artifact_prior,0.09920938905482886,8,-2.055333333333334,0.017578125,1.3500000000000003,0.16666666666666663,0.0,23,,0
512,0.28,1.0,512.0,,artifact_0.28,2.0061530942226553,,1.0,calibrated_clipped,5.962637624643986,0.6,0.4501953125,0.34375,artifact_prior,0.09920938905482886,8,-1.9135115618601763,0.00390625,1.0617879295581625,0.33333333333333337,0.0,265,,0
512,0.28,1.0,512.0,,artifact_0.28,2.039542526830984,,1.0,diversity_constrained,5.962637624643986,0.6,0.4501953125,0.34375,artifact_prior,0.09920938905482886,8,-1.9469009944685054,0.00390625,1.0980807910889547,0.33333333333333337,0.0,95,,0
512,0.28,1.0,512.0,,artifact_0.28,2.1694731432458605,,1.0,min_energy,5.9796471571518355,0.6,0.47591145833333337,0.34375,artifact_prior,0.07915264760073701,8,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,35,,1
512,0.28,1.0,512.0,,artifact_0.28,1.8269287240218695,,1.0,calibrated_clipped,5.9796471571518355,0.6,0.47591145833333337,0.34375,artifact_prior,0.07915264760073701,8,-1.7127889141093426,0.001953125,1.0682488196840676,0.0,0.0,191,,1
512,0.28,1.0,512.0,,artifact_0.28,2.0693117484425483,,1.0,diversity_constrained,5.9796471571518355,0.6,0.47591145833333337,0.34375,artifact_prior,0.07915264760073701,8,-1.9551719385300215,0.001953125,1.107070947677559,0.33333333333333337,0.0,414,,1
512,0.28,1.0,512.0,,artifact_0.28,2.1783745448513225,,1.0,min_energy,6.04822408235246,0.6,0.47526041666666663,0.353515625,artifact_prior,0.12270178514207894,8,-2.055333333333334,0.005859375,1.3500000000000003,0.16666666666666663,0.0,145,,2
512,0.28,1.0,512.0,,artifact_0.28,1.4320432991225993,,1.0,calibrated_clipped,6.04822408235246,0.6,0.47526041666666663,0.353515625,artifact_prior,0.12270178514207894,8,-1.3090020876046107,0.001953125,0.8792083216112451,0.16666666666666663,0.0,196,,2
512,0.28,1.0,512.0,,artifact_0.28,2.0502326451969246,,1.0,diversity_constrained,6.04822408235246,0.6,0.47526041666666663,0.353515625,artifact_prior,0.12270178514207894,8,-1.927191433678936,0.00390625,1.1961896347630063,0.16666666666666663,0.0,418,,2
512,0.28,1.0,512.0,,artifact_0.28,2.2540835975666984,,1.0,min_energy,5.911498474530976,0.6,0.41341145833333337,0.296875,artifact_prior,0.0008800361348576921,9,-2.1505695795532778,0.001953125,1.218504483704155,0.5,0.0,446,,0
512,0.28,1.0,512.0,,artifact_0.28,1.929772758094448,,1.0,calibrated_clipped,5.911498474530976,0.6,0.41341145833333337,0.296875,artifact_prior,0.0008800361348576921,9,-1.8262587400810273,0.001953125,1.0792667464648844,0.16666666666666663,0.0,214,,0
512,0.28,1.0,512.0,,artifact_0.28,2.2540835975666984,,1.0,diversity_constrained,5.911498474530976,0.6,0.41341145833333337,0.296875,artifact_prior,0.0008800361348576921,9,-2.1505695795532778,0.001953125,1.218504483704155,0.5,0.0,446,,0
512,0.28,1.0,512.0,,artifact_0.28,2.270497790626753,,1.0,min_energy,6.007396465372028,0.6,0.45084635416666663,0.306640625,artifact_prior,0.09066035164967212,9,-2.1586666666666674,0.013671875,1.3500000000000003,0.33333333333333337,0.0,25,,1
512,0.28,1.0,512.0,,artifact_0.28,1.6697576323072179,,1.0,calibrated_clipped,6.007396465372028,0.6,0.45084635416666663,0.306640625,artifact_prior,0.09066035164967212,9,-1.557926508347132,0.00390625,0.896396202325732,0.5,0.0,84,,1
512,0.28,1.0,512.0,,artifact_0.28,2.270497790626753,,1.0,diversity_constrained,6.007396465372028,0.6,0.45084635416666663,0.306640625,artifact_prior,0.09066035164967212,9,-2.1586666666666674,0.013671875,1.3500000000000003,0.33333333333333337,0.0,25,,1
512,0.28,1.0,512.0,,artifact_0.28,2.1620744083431376,,1.0,min_energy,5.9926567180913874,0.6,0.4612630208333333,0.326171875,artifact_prior,0.1366360929435461,9,-2.055333333333333,0.0078125,1.3499999999999999,0.16666666666666663,0.0,91,,2
512,0.28,1.0,512.0,,artifact_0.28,1.629547884943777,,1.0,calibrated_clipped,5.9926567180913874,0.6,0.4612630208333333,0.326171875,artifact_prior,0.1366360929435461,9,-1.5228068099339724,0.001953125,0.9900294311518305,0.16666666666666663,0.0,309,,2
512,0.28,1.0,512.0,,artifact_0.28,2.0747915562054895,,1.0,diversity_constrained,5.9926567180913874,0.6,0.4612630208333333,0.326171875,artifact_prior,0.1366360929435461,9,-1.9680504811956847,0.00390625,1.126504146227193,0.33333333333333337,0.0,352,,2
512,0.28,1.0,512.0,,artifact_0.28,2.360418911074,,1.0,min_energy,5.966772794394006,0.6,0.43815104166666663,0.33203125,artifact_prior,0.058865503513349585,10,-2.262000000000001,0.0078125,1.3500000000000003,0.5,0.0,348,,0
512,0.28,1.0,512.0,,artifact_0.28,2.014077948612794,,1.0,calibrated_clipped,5.966772794394006,0.6,0.43815104166666663,0.33203125,artifact_prior,0.058865503513349585,10,-1.9156590375387947,0.01171875,1.0749917074697042,0.33333333333333337,0.0,32,,0
512,0.28,1.0,512.0,,artifact_0.28,2.360418911074,,1.0,diversity_constrained,5.966772794394006,0.6,0.43815104166666663,0.33203125,artifact_prior,0.058865503513349585,10,-2.262000000000001,0.0078125,1.3500000000000003,0.5,0.0,348,,0
512,0.28,1.0,512.0,,artifact_0.28,2.252362228178837,,1.0,min_energy,5.901004673074512,0.6,0.4212239583333333,0.302734375,artifact_prior,-0.01699561403508772,10,-2.1586666666666674,0.009765625,1.3500000000000003,0.33333333333333337,0.0,124,,1
512,0.28,1.0,512.0,,artifact_0.28,1.911308868311033,,1.0,calibrated_clipped,5.901004673074512,0.6,0.4212239583333333,0.302734375,artifact_prior,-0.01699561403508772,10,-1.8176133067988633,0.001953125,1.069869536375576,0.16666666666666663,0.0,387,,1
512,0.28,1.0,512.0,,artifact_0.28,2.252362228178837,,1.0,diversity_constrained,5.901004673074512,0.6,0.4212239583333333,0.302734375,artifact_prior,-0.01699561403508772,10,-2.1586666666666674,0.009765625,1.3500000000000003,0.33333333333333337,0.0,124,,1
512,0.28,1.0,512.0,,artifact_0.28,2.0941602464312856,,1.0,min_energy,5.989455612817294,0.6,0.4619140625,0.35546875,artifact_prior,0.03236508794818096,10,-1.9891138125721581,0.001953125,1.1459405736126878,0.33333333333333337,0.0,13,,2
512,0.28,1.0,512.0,,artifact_0.28,1.9249117942348652,,1.0,calibrated_clipped,5.989455612817294,0.6,0.4619140625,0.35546875,artifact_prior,0.03236508794818096,10,-1.8198653603757378,0.001953125,1.0723174206982653,0.16666666666666663,0.0,298,,2
512,0.28,1.0,512.0,,artifact_0.28,2.0941602464312856,,1.0,diversity_constrained,5.989455612817294,0.6,0.4619140625,0.35546875,artifact_prior,0.03236508794818096,10,-1.9891138125721581,0.001953125,1.1459405736126878,0.33333333333333337,0.0,13,,2
512,0.28,1.0,512.0,,artifact_0.28,2.279039657484911,,1.0,min_energy,5.990600457233676,0.6,0.4378255208333333,0.296875,artifact_prior,0.12077192839404448,11,-2.1586666666666674,0.005859375,1.3500000000000003,0.33333333333333337,0.0,40,,0
512,0.28,1.0,512.0,,artifact_0.28,2.033566320592315,,1.0,calibrated_clipped,5.990600457233676,0.6,0.4378255208333333,0.296875,artifact_prior,0.12077192839404448,11,-1.9131933297740715,0.009765625,1.069050720768918,0.33333333333333337,0.0,325,,0
512,0.28,1.0,512.0,,artifact_0.28,2.279039657484911,,1.0,diversity_constrained,5.990600457233676,0.6,0.4378255208333333,0.296875,artifact_prior,0.12077192839404448,11,-2.1586666666666674,0.005859375,1.3500000000000003,0.33333333333333337,0.0,40,,0
512,0.28,1.0,512.0,,artifact_0.28,2.162074067419087,,1.0,min_energy,5.957602614377388,0.6,0.45540364583333337,0.32421875,artifact_prior,0.024996316418901134,11,-2.055333333333334,0.005859375,1.3500000000000003,0.16666666666666663,0.0,369,,1
512,0.28,1.0,512.0,,artifact_0.28,1.9228629815284286,,1.0,calibrated_clipped,5.957602614377388,0.6,0.45540364583333337,0.32421875,artifact_prior,0.024996316418901134,11,-1.8161222474426757,0.001953125,1.0682488196840676,0.16666666666666663,0.0,8,,1
512,0.28,1.0,512.0,,artifact_0.28,2.0864314875231997,,1.0,diversity_constrained,5.957602614377388,0.6,0.45540364583333337,0.32421875,artifact_prior,0.024996316418901134,11,-1.9796907534374468,0.005859375,1.1445913986638911,0.33333333333333337,0.0,65,,1
512,0.28,1.0,512.0,,artifact_0.28,2.265850813365574,,1.0,min_energy,6.000980961671637,0.6,0.42415364583333337,0.30078125,artifact_prior,0.09153153646101556,11,-2.140977403065524,0.001953125,1.2039280072846605,0.5,0.0,482,,2
512,0.28,1.0,512.0,,artifact_0.28,1.7454022724348803,,1.0,calibrated_clipped,6.000980961671637,0.6,0.42415364583333337,0.30078125,artifact_prior,0.09153153646101556,11,-1.6205288621348304,0.001953125,0.967453444007293,0.33333333333333337,0.0,509,,2
512,0.28,1.0,512.0,,artifact_0.28,2.265850813365574,,1.0,diversity_constrained,6.000980961671637,0.6,0.42415364583333337,0.30078125,artifact_prior,0.09153153646101556,11,-2.140977403065524,0.001953125,1.2039280072846605,0.5,0.0,482,,2
512,0.42,1.0,512.0,,artifact_0.42,2.152216539506498,,1.0,min_energy,5.670646203502885,0.46,0.3642578125,0.259765625,artifact_prior,-0.11138264110619013,0,-2.1586666666666674,0.017578125,1.3500000000000003,0.33333333333333337,0.0,7,,0
512,0.42,1.0,512.0,,artifact_0.42,1.7420150668199956,,1.0,calibrated_clipped,5.670646203502885,0.46,0.3642578125,0.259765625,artifact_prior,-0.11138264110619013,0,-1.7484651939801654,0.001953125,0.9447499967464955,0.6666666666666667,0.0,298,,0
512,0.42,1.0,512.0,,artifact_0.42,2.152216539506498,,1.0,diversity_constrained,5.670646203502885,0.46,0.3642578125,0.259765625,artifact_prior,-0.11138264110619013,0,-2.1586666666666674,0.017578125,1.3500000000000003,0.33333333333333337,0.0,7,,0
512,0.42,1.0,512.0,,artifact_0.42,2.0829671669750653,,1.0,min_energy,5.651195746399299,0.46,0.35384114583333337,0.267578125,artifact_prior,-0.15252752672205627,0,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,33,,1
512,0.42,1.0,512.0,,artifact_0.42,1.841999249473769,,1.0,calibrated_clipped,5.651195746399299,0.46,0.35384114583333337,0.267578125,artifact_prior,-0.15252752672205627,0,-1.8143654158320373,0.013671875,1.0761218288029386,0.16666666666666663,0.0,98,,1
512,0.42,1.0,512.0,,artifact_0.42,1.9887171560058772,,1.0,diversity_constrained,5.651195746399299,0.46,0.35384114583333337,0.267578125,artifact_prior,-0.15252752672205627,0,-1.9610833223641455,0.001953125,1.1145833214103027,0.33333333333333337,0.0,263,,1
512,0.42,1.0,512.0,,artifact_0.42,2.106932054415692,,1.0,min_energy,5.747076715698129,0.46,0.36848958333333337,0.26953125,artifact_prior,-0.06627468714594706,0,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,80,,2
512,0.42,1.0,512.0,,artifact_0.42,1.9695325388025922,,1.0,calibrated_clipped,5.747076715698129,0.46,0.36848958333333337,0.26953125,artifact_prior,-0.06627468714594706,0,-1.917933817720234,0.001953125,1.0685710139910314,0.33333333333333337,0.0,210,,2
512,0.42,1.0,512.0,,artifact_0.42,2.0106496835187055,,1.0,diversity_constrained,5.747076715698129,0.46,0.36848958333333337,0.26953125,artifact_prior,-0.06627468714594706,0,-1.9590509624363472,0.001953125,1.111287278010522,0.33333333333333337,0.0,322,,2
512,0.42,1.0,512.0,,artifact_0.42,2.0932891226457584,,1.0,min_energy,5.73956463156429,0.46,0.38834635416666663,0.275390625,artifact_prior,-0.158950905374166,1,-2.055333333333334,0.0234375,1.3500000000000003,0.16666666666666663,0.0,120,,0
512,0.42,1.0,512.0,,artifact_0.42,1.8481340178392673,,1.0,calibrated_clipped,5.73956463156429,0.46,0.38834635416666663,0.275390625,artifact_prior,-0.158950905374166,1,-1.810178228526843,0.001953125,1.0617879295581625,0.16666666666666663,0.0,392,,0
512,0.42,1.0,512.0,,artifact_0.42,2.000234872809804,,1.0,diversity_constrained,5.73956463156429,0.46,0.38834635416666663,0.275390625,artifact_prior,-0.158950905374166,1,-1.9622790834973793,0.00390625,1.1147961052507742,0.33333333333333337,0.0,312,,0
512,0.42,1.0,512.0,,artifact_0.42,2.1080894237981394,,1.0,min_energy,5.708010239765858,0.46,0.35579427083333337,0.2421875,artifact_prior,-0.12024514053398336,1,-2.055333333333333,0.01953125,1.3499999999999999,0.16666666666666663,0.0,80,,1
512,0.42,1.0,512.0,,artifact_0.42,1.8688783379074818,,1.0,calibrated_clipped,5.708010239765858,0.46,0.35579427083333337,0.2421875,artifact_prior,-0.12024514053398336,1,-1.8161222474426757,0.001953125,1.0682488196840676,0.16666666666666663,0.0,20,,1
512,0.42,1.0,512.0,,artifact_0.42,1.973702730597003,,1.0,diversity_constrained,5.708010239765858,0.46,0.35579427083333337,0.2421875,artifact_prior,-0.12024514053398336,1,-1.9209466401321968,0.001953125,1.069869536375576,0.33333333333333337,0.0,389,,1
512,0.42,1.0,512.0,,artifact_0.42,2.1182455640880273,,1.0,min_energy,5.8507522938105705,0.46,0.3889973958333333,0.267578125,artifact_prior,-0.04898295610601847,1,-2.055333333333334,0.009765625,1.3500000000000003,0.16666666666666663,0.0,240,,2
512,0.42,1.0,512.0,,artifact_0.42,1.8752379349601551,,1.0,calibrated_clipped,5.8507522938105705,0.46,0.3889973958333333,0.267578125,artifact_prior,-0.04898295610601847,1,-1.8123257042054615,0.00390625,1.0749917074697042,0.16666666666666663,0.0,170,,2
512,0.42,1.0,512.0,,artifact_0.42,1.9913534301415585,,1.0,diversity_constrained,5.8507522938105705,0.46,0.3889973958333333,0.267578125,artifact_prior,-0.04898295610601847,1,-1.9284411993868649,0.001953125,1.0780157964349981,0.33333333333333337,0.0,379,,2
512,0.42,1.0,512.0,,artifact_0.42,2.101500018503683,,1.0,min_energy,5.7599331155625535,0.46,0.37760416666666674,0.259765625,artifact_prior,-0.10212961055607055,2,-2.055333333333334,0.01171875,1.3500000000000003,0.16666666666666663,0.0,168,,0
512,0.42,1.0,512.0,,artifact_0.42,1.7267273743408518,,1.0,calibrated_clipped,5.7599331155625535,0.46,0.37760416666666674,0.259765625,artifact_prior,-0.10212961055607055,2,-1.6805606891705027,0.001953125,0.9759803814950209,0.5,0.0,279,,0
512,0.42,1.0,512.0,,artifact_0.42,2.0826448548401695,,1.0,diversity_constrained,5.7599331155625535,0.46,0.37760416666666674,0.259765625,artifact_prior,-0.10212961055607055,2,-2.03647816966982,0.001953125,1.2003879973354434,0.33333333333333337,0.0,47,,0
512,0.42,1.0,512.0,,artifact_0.42,2.092553618076968,,1.0,min_energy,5.662779513367363,0.46,0.32259114583333337,0.224609375,artifact_prior,0.01436766502443323,2,-2.055333333333334,0.017578125,1.3500000000000003,0.16666666666666663,0.0,46,,1
512,0.42,1.0,512.0,,artifact_0.42,1.8498707414079396,,1.0,calibrated_clipped,5.662779513367363,0.46,0.32259114583333337,0.224609375,artifact_prior,0.01436766502443323,2,-1.8126504566643056,0.001953125,1.0644751340554042,0.16666666666666663,0.0,162,,1
512,0.42,1.0,512.0,,artifact_0.42,2.0718303029358793,,1.0,diversity_constrained,5.662779513367363,0.46,0.32259114583333337,0.224609375,artifact_prior,0.01436766502443323,2,-2.0346100181922453,0.001953125,1.2006301251760236,0.33333333333333337,0.0,157,,1
512,0.42,1.0,512.0,,artifact_0.42,2.0898053844812328,,1.0,min_energy,5.703926765518749,0.46,0.3701171875,0.25,artifact_prior,0.0009681917407674437,2,-2.055333333333334,0.025390625,1.3500000000000003,0.16666666666666663,0.0,5,,2
512,0.42,1.0,512.0,,artifact_0.42,1.844650279674742,,1.0,calibrated_clipped,5.703926765518749,0.46,0.3701171875,0.25,artifact_prior,0.0009681917407674437,2,-1.810178228526843,0.001953125,1.0617879295581625,0.16666666666666663,0.0,320,,2
512,0.42,1.0,512.0,,artifact_0.42,2.0646321851755207,,1.0,diversity_constrained,5.703926765518749,0.46,0.3701171875,0.25,artifact_prior,0.0009681917407674437,2,-2.030160134027622,0.005859375,1.1958921087915517,0.33333333333333337,0.0,30,,2
512,0.42,1.0,512.0,,artifact_0.42,2.222324170176538,,1.0,min_energy,5.793739403080133,0.46,0.38834635416666663,0.26953125,artifact_prior,0.021963978153145422,3,-2.1586666666666665,0.009765625,1.3499999999999999,0.33333333333333337,0.0,208,,0
512,0.42,1.0,512.0,,artifact_0.42,1.9831130842858808,,1.0,calibrated_clipped,5.793739403080133,0.46,0.38834635416666663,0.26953125,artifact_prior,0.021963978153145422,3,-1.9194555807760092,0.005859375,1.0682488196840676,0.33333333333333337,0.0,38,,0
512,0.42,1.0,512.0,,artifact_0.42,2.089969845624261,,1.0,diversity_constrained,5.793739403080133,0.46,0.38834635416666663,0.26953125,artifact_prior,0.021963978153145422,3,-2.026312342114389,0.001953125,1.0730667750255214,0.5,0.0,368,,0
512,0.42,1.0,512.0,,artifact_0.42,2.20392716694015,,1.0,min_energy,5.683097422318141,0.46,0.3404947916666667,0.232421875,artifact_prior,0.03543104336182923,3,-2.1586666666666665,0.013671875,1.3499999999999999,0.33333333333333337,0.0,116,,1
512,0.42,1.0,512.0,,artifact_0.42,1.859993580151051,,1.0,calibrated_clipped,5.683097422318141,0.46,0.3404947916666667,0.232421875,artifact_prior,0.03543104336182923,3,-1.8147330798775676,0.001953125,1.0667388549393853,0.16666666666666663,0.0,79,,1
512,0.42,1.0,512.0,,artifact_0.42,2.20392716694015,,1.0,diversity_constrained,5.683097422318141,0.46,0.3404947916666667,0.232421875,artifact_prior,0.03543104336182923,3,-2.1586666666666665,0.013671875,1.3499999999999999,0.33333333333333337,0.0,116,,1
512,0.42,1.0,512.0,,artifact_0.42,2.0321655663117357,,1.0,min_energy,5.717415845315193,0.46,0.32779947916666663,0.21484375,artifact_prior,-0.16606763770155983,3,-2.055333333333334,0.0234375,1.3500000000000003,0.16666666666666663,0.0,58,,2
512,0.42,1.0,512.0,,artifact_0.42,1.7903713209804017,,1.0,calibrated_clipped,5.717415845315193,0.46,0.32779947916666663,0.21484375,artifact_prior,-0.16606763770155983,3,-1.813539088002,0.001953125,1.0654410376833328,0.16666666666666663,0.0,483,,2
512,0.42,1.0,512.0,,artifact_0.42,1.920229565605639,,1.0,diversity_constrained,5.717415845315193,0.46,0.32779947916666663,0.21484375,artifact_prior,-0.16606763770155983,3,-1.9433973326272371,0.005859375,1.213903556544757,0.16666666666666663,0.0,429,,2
512,0.42,1.0,512.0,,artifact_0.42,2.096652173359087,,1.0,min_energy,5.743192335576039,0.46,0.3401692708333333,0.232421875,artifact_prior,-0.10726355700896076,4,-2.0731107616832394,0.001953125,1.2466289570338238,0.33333333333333337,0.0,61,,0
512,0.42,1.0,512.0,,artifact_0.42,1.8544139926582777,,1.0,calibrated_clipped,5.743192335576039,0.46,0.3401692708333333,0.232421875,artifact_prior,-0.10726355700896076,4,-1.8308725809824302,0.001953125,1.0872462178004014,0.16666666666666663,0.0,212,,0
512,0.42,1.0,512.0,,artifact_0.42,2.096652173359087,,1.0,diversity_constrained,5.743192335576039,0.46,0.3401692708333333,0.232421875,artifact_prior,-0.10726355700896076,4,-2.0731107616832394,0.001953125,1.2466289570338238,0.33333333333333337,0.0,61,,0
512,0.42,1.0,512.0,,artifact_0.42,2.1154114229076235,,1.0,min_energy,5.801222302111371,0.46,0.3310546875,0.234375,artifact_prior,0.039760681669928244,4,-2.055333333333334,0.005859375,1.3500000000000003,0.16666666666666663,0.0,16,,1
512,0.42,1.0,512.0,,artifact_0.42,1.8736277608137928,,1.0,calibrated_clipped,5.801222302111371,0.46,0.3310546875,0.234375,artifact_prior,0.039760681669928244,4,-1.8135496712395032,0.001953125,1.065452541202358,0.16666666666666663,0.0,298,,1
512,0.42,1.0,512.0,,artifact_0.42,2.0105583120025483,,1.0,diversity_constrained,5.801222302111371,0.46,0.3310546875,0.234375,artifact_prior,0.039760681669928244,4,-1.9504802224282587,0.001953125,1.1019712562625996,0.33333333333333337,0.0,414,,1
512,0.42,1.0,512.0,,artifact_0.42,2.095530711936564,,1.0,min_energy,5.689080745168953,0.46,0.337890625,0.2265625,artifact_prior,-0.051660347358121333,4,-2.055333333333334,0.01171875,1.3500000000000003,0.16666666666666663,0.0,52,,2
512,0.42,1.0,512.0,,artifact_0.42,1.8543714941574945,,1.0,calibrated_clipped,5.689080745168953,0.46,0.337890625,0.2265625,artifact_prior,-0.051660347358121333,4,-1.8141741155542643,0.001953125,1.066131285022751,0.16666666666666663,0.0,399,,2
512,0.42,1.0,512.0,,artifact_0.42,2.070722145615499,,1.0,diversity_constrained,5.689080745168953,0.46,0.337890625,0.2265625,artifact_prior,-0.051660347358121333,4,-2.030524767012269,0.001953125,1.1961896347630063,0.33333333333333337,0.0,179,,2
512,0.42,1.0,512.0,,artifact_0.42,2.1412983404518475,,1.0,min_energy,5.765772855705325,0.46,0.3828125,0.271484375,artifact_prior,-0.06310260525743583,5,-2.092447145905491,0.00390625,1.1459405736126878,0.5,0.0,205,,0
512,0.42,1.0,512.0,,artifact_0.42,1.9680039660802566,,1.0,calibrated_clipped,5.765772855705325,0.46,0.3828125,0.271484375,artifact_prior,-0.06310260525743583,5,-1.9191527715339,0.00390625,1.0698959637884948,0.33333333333333337,0.0,260,,0
512,0.42,1.0,512.0,,artifact_0.42,2.1412983404518475,,1.0,diversity_constrained,5.765772855705325,0.46,0.3828125,0.271484375,artifact_prior,-0.06310260525743583,5,-2.092447145905491,0.00390625,1.1459405736126878,0.5,0.0,205,,0
512,0.42,1.0,512.0,,artifact_0.42,2.1052166832374644,,1.0,min_energy,5.755244005564289,0.46,0.3515625,0.244140625,artifact_prior,-0.03334534967555876,5,-2.055333333333334,0.005859375,1.3500000000000003,0.16666666666666663,0.0,167,,1
512,0.42,1.0,512.0,,artifact_0.42,1.9628173018933395,,1.0,calibrated_clipped,5.755244005564289,0.46,0.3515625,0.244140625,artifact_prior,-0.03334534967555876,5,-1.912933951989209,0.001953125,1.066594875350589,0.33333333333333337,0.0,346,,1
512,0.42,1.0,512.0,,artifact_0.42,2.036424738013242,,1.0,diversity_constrained,5.755244005564289,0.46,0.3515625,0.244140625,artifact_prior,-0.03334534967555876,5,-1.9865413881091112,0.021484375,1.1520377406983089,0.33333333333333337,0.0,45,,1
512,0.42,1.0,512.0,,artifact_0.42,2.1116643974899802,,1.0,min_energy,5.758750555886399,0.46,0.34765625,0.21484375,artifact_prior,-0.15461885306874493,5,-2.0960868134009067,0.001953125,1.2778282227348463,0.33333333333333337,0.0,154,,2
512,0.42,1.0,512.0,,artifact_0.42,1.821916374273033,,1.0,calibrated_clipped,5.758750555886399,0.46,0.34765625,0.21484375,artifact_prior,-0.15461885306874493,5,-1.8063387901839594,0.01953125,1.0663102791854626,0.16666666666666663,0.0,306,,2
512,0.42,1.0,512.0,,artifact_0.42,2.0351377082208777,,1.0,diversity_constrained,5.758750555886399,0.46,0.34765625,0.21484375,artifact_prior,-0.15461885306874493,5,-2.019560124131804,0.001953125,1.1829869596953073,0.33333333333333337,0.0,173,,2
512,0.42,1.0,512.0,,artifact_0.42,2.0604226421904017,,1.0,min_energy,5.6327847298700675,0.46,0.3291015625,0.228515625,artifact_prior,-0.09139250809672583,6,-2.084483915347055,0.001953125,1.141237457393044,0.5,0.0,160,,0
512,0.42,1.0,512.0,,artifact_0.42,1.7861169553701897,,1.0,calibrated_clipped,5.6327847298700675,0.46,0.3291015625,0.228515625,artifact_prior,-0.09139250809672583,6,-1.810178228526843,0.001953125,1.0617879295581625,0.16666666666666663,0.0,113,,0
512,0.42,1.0,512.0,,artifact_0.42,2.0604226421904017,,1.0,diversity_constrained,5.6327847298700675,0.46,0.3291015625,0.228515625,artifact_prior,-0.09139250809672583,6,-2.084483915347055,0.001953125,1.141237457393044,0.5,0.0,160,,0
512,0.42,1.0,512.0,,artifact_0.42,2.0205744326641404,,1.0,min_energy,5.741171719035092,0.46,0.345703125,0.23828125,artifact_prior,-0.1053395117359609,6,-1.9873523951339507,0.00390625,1.2719574782417773,0.16666666666666663,0.0,231,,1
